ycm,ROW,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19,Col20,Col21,Col22,Col23,Col24,Col25,Col26,Col27,Col28,Col29,Col30,Col31,Col32,Col33,Col34,Col35,Col36,Col37,Col38,Col39,Col40,Col41,Col42,Col43,Col44,Col45,Col46,Col47,Col48,Col49,Col50,Col51,Col52,Col53
11.0,55,0.0,0.0,0.0,0.0,0.388546063936021,0.403138599352781,0.426566686329123,0.443352919645349,0.472338605496432,0.482475805587624,0.514854970049907,0.550772238034964,0.579353055467112,0.593518804004537,0.599556971305024,0.652633752735316,0.692968954050244,0.708206707220655,0.756054328791995,0.772879283481653,0.793534119341774,0.842759349817848,0.93019215077459,0.990901176116855,1.020710098509022,1.01886615757543,1.025646282330518,1.033062458670162,1.035808116968324,1.009241857523336,0.966001282166814,0.856326239101425,0.79672017604012,0.778179937460711,0.762928746732824,0.732602596140468,0.679238896355492,0.669353642238645,0.630815678480303,0.612261677830143,0.587227820168726,0.564307254542903,0.52067965484169,0.492767835012408,0.457951685801667,0.447919489352848,0.430833308631968,0.402192598712179,0.385472753333863,0.0,0.0,0.0,0.0
10.5,54,0.0,0.0,0.0,0.38333722372075,0.414938277493471,0.430576816305852,0.462602975996392,0.481100656763489,0.510244678817753,0.512198745273651,0.576547986212002,0.621873877190068,0.649921433212992,0.655768340542393,0.709005101069804,0.753763101645413,0.785043622732255,0.774584645602991,0.850559687173145,0.866495641205268,0.924108602588491,0.942460921078336,1.051272754723963,1.129303273145051,1.151050389513058,1.117943841431871,1.161570073947837,1.163990674624038,1.167451449281289,1.14582589264975,1.079827397274495,0.947093861934269,0.930849513899013,0.898642619388213,0.877785080473865,0.836232979430227,0.80257178516134,0.776550991148286,0.730508532314296,0.67467639558747,0.659517620594535,0.633918191070159,0.589404416764454,0.547961762059477,0.51339103016848,0.485032940677955,0.463598792231304,0.426621951462587,0.405018420313414,0.375435887023071,0.0,0.0,0.0
10.0,53,0.0,0.0,0.398629688554611,0.421885828489501,0.457293006011262,0.482069636186418,0.512167744587103,0.539689433049253,0.575340707737439,0.609301121671191,0.657264352334382,0.704212397727719,0.742690459652395,0.780997968319347,0.826931990786386,0.876568904173159,0.918857789630372,0.949389159169723,1.005104133092325,1.03970534945635,1.093943728728585,1.138112626064527,1.203134673897876,1.292109005709891,1.336244344966288,1.332581763141541,1.338699497404921,1.336208662974343,1.324181112883044,1.303927675581683,1.260388552347146,1.146031293403431,1.080941398233452,1.048118727666595,1.013335976344196,0.974626840235034,0.918264273711356,0.891481532180865,0.839991064041125,0.788559846726876,0.742248075551786,0.707134448692758,0.655058059086492,0.615404280334085,0.562617732134823,0.539371684384762,0.511906968152705,0.472840270818051,0.432543089434136,0.413733081457027,0.39724402046835,0.0,0.0
9.5,52,0.0,0.394867092731572,0.423994254872106,0.44828339567138,0.502326273166893,0.528240977841454,0.565655081757004,0.59014862310898,0.641874567136593,0.692400681339291,0.745234070368853,0.795020901734029,0.852417919254307,0.898601082296215,0.960339079343584,1.006722734630464,1.069394308486558,1.099010068353206,1.161680028918667,1.193277894799221,1.269369482317735,1.312911180553313,1.41973042506105,1.499753730830348,1.541390666860106,1.537439368763081,1.556891301871169,1.517963366985372,1.530492525439736,1.485315144446793,1.425898990147188,1.295701361098856,1.268269472521141,1.199554916700521,1.187163381200172,1.130674131454358,1.085477843976723,1.031119799822693,0.969010144380197,0.897323851727122,0.850297683097799,0.797313469062597,0.745118668233854,0.695979568055547,0.646088969345208,0.597929096573566,0.563647851471935,0.520289074222776,0.489389442698811,0.449709328902551,0.425827724227474,0.389839714209542,0.0
9.0,51,0.391000992807331,0.417864959681046,0.454196842530863,0.503550468580289,0.575487713143478,0.593155013488417,0.63206298149048,0.66714935648225,0.709608256360663,0.782576759461531,0.836250346067711,0.908869383879425,0.973359233334592,1.045832456237825,1.10910050966127,1.186531726613839,1.252986641332191,1.317815981673634,1.349328019429916,1.428248304077808,1.477345125189819,1.579014104231577,1.663122114962661,1.760574068363765,1.792125222880706,1.831406237829928,1.833462974331303,1.8158793464007,1.794510477443733,1.762094001015634,1.662190902695957,1.569786071188872,1.496880214051734,1.456313210201266,1.405088500301615,1.344873423292196,1.261853170918487,1.194324250207783,1.107605861929848,1.048848455250652,0.964305336049689,0.906503150713184,0.832123576730779,0.784086110630537,0.727829480616896,0.675962590622082,0.624466266938693,0.585625972306245,0.555016278235779,0.50506461194469,0.466517833329453,0.428400020966707,0.409249836903847
8.5,50,0.0,0.43139491065442,0.492925063215719,0.536233922975433,0.595205765073765,0.636828381478257,0.685559537516503,0.736777564968879,0.815842060412545,0.89204775407846,0.954237624576919,1.030847054381369,1.125243120925639,1.202268999659223,1.294666192845679,1.37731702083143,1.488909416738153,1.569939197579224,1.644205595805829,1.693042176892275,1.802181106113573,1.862677996220516,2.008371071098974,2.087295204781346,2.146669528021921,2.162597385344619,2.171554191974315,2.117580566842392,2.146667011599594,2.106359479476053,1.986685706110176,1.824371806908943,1.802114152303626,1.723729209751195,1.679652077713487,1.581877890494325,1.494139876079254,1.376718168160106,1.309938507666267,1.226158771295949,1.12407234825732,1.032270221009672,0.947076357259793,0.880411817118927,0.812933733371208,0.753625518359175,0.700234852704254,0.642732269827733,0.595903151711609,0.549015007310976,0.50070306161075,0.447992699423986,0.0
8.0,49,0.463129810169081,0.494385119920952,0.549874576702161,0.585796921681334,0.632273042697893,0.693564656764319,0.736569222128398,0.837736424661206,0.924934666242178,0.995852647570238,1.057805343780136,1.189776663137181,1.294497196327371,1.408574349247894,1.489978241230791,1.649725701872146,1.755394807209767,1.888218653109159,1.9645129893219,2.099762494872729,2.175659126151683,2.31753326460201,2.420388968431374,2.534539700632518,2.544660299081012,2.605428629205274,2.572575841378945,2.606353777265434,2.568217522636198,2.531633071435542,2.353820635359753,2.279411719577052,2.163475378502632,2.119616845052111,2.007912710306814,1.912830370815174,1.756110274744095,1.662787440463086,1.529271229279164,1.425329153554442,1.273555064673971,1.179215960228993,1.043499814179792,0.988467696386894,0.889868117389834,0.842550281389525,0.780115355691416,0.70839842232682,0.636849051471946,0.591332641578127,0.539286706378584,0.497918587165508,0.45139348058143
7.5,48,0.0,0.533141182158148,0.586698192395028,0.624806144349847,0.700068127356706,0.768587980752729,0.845858946611481,0.952664245305369,1.031332108805434,1.10862282618018,1.233772836320164,1.37595705805985,1.511921438109012,1.647552959774191,1.815659086774711,1.976212738216598,2.152220392766058,2.263027618325747,2.457857089750394,2.565835687125057,2.740997319166745,2.811406967604466,3.004645241301873,3.085814330236343,3.158289568492085,3.141880991016519,3.206364672384302,3.167041178204201,3.189240439448528,3.098134648270164,2.975783103288546,2.77597905753688,2.719958154824597,2.583350081647804,2.496278418498529,2.305420607715463,2.172038619068244,1.989050089668977,1.834977504255176,1.672331548968684,1.516074838572498,1.367538741052535,1.237915331286902,1.140091036859023,1.02933233424435,0.946592134117673,0.861934817396594,0.773897012316187,0.708402878032259,0.640179801151,0.589645453784462,0.553001462278034,0.0
7.0,47,0.5229409328541,0.575439135528061,0.638970866369956,0.69695239980496,0.774605341626358,0.850931572423839,0.92561433825943,1.044120644228919,1.139106697494008,1.263521111584057,1.392706117260492,1.570841056274454,1.729678538274635,1.953000461979124,2.148892407877262,2.421206377273381,2.614246407312121,2.904060600425045,3.03805206422887,3.319062278829945,3.411087495785774,3.659530141928539,3.700970698935311,3.927996003617998,3.860802653634466,4.020495787616691,3.943960678937544,4.048919504167122,3.923568408683549,3.947960926702741,3.675198071987387,3.615935723602018,3.357028101611071,3.323844903075207,3.088430274324034,2.942652345181222,2.637573504144442,2.44744530247869,2.149257149103879,1.967149322887924,1.750873999594802,1.583482726029174,1.400531733056256,1.278497582675324,1.140778048610871,1.05082314355912,0.9471347674611,0.865093025842349,0.782685647189904,0.700316719787463,0.62611384533023,0.581308814330377,0.516634118671315
6.5,46,0.0,0.60670356073004,0.69840793962739,0.749427246873679,0.849372328621751,0.934918629056838,1.038948546531235,1.15909729585687,1.277420981566023,1.413648805401547,1.60490948558359,1.785022511502839,2.036676511950941,2.285877941990409,2.627823149458623,2.945473955687544,3.459554929909661,3.70091631183344,4.302838341521922,4.261273868180078,4.816207547116426,4.714655405388606,5.18260532970485,5.064396331665874,5.350016966769276,5.135338826878236,5.405218490848818,5.161107750843198,5.364790486001206,5.094942577869864,5.112848686203316,4.655537663272734,4.742041729890066,4.26657115471792,4.262914137203296,3.73918499454095,3.524612124354711,3.013900466997461,2.651550085840644,2.296134593884333,2.044487182278068,1.814986430413104,1.600741947337801,1.432589512175146,1.293688517675044,1.168787624046839,1.055378829052071,0.956654676402205,0.855350415469124,0.752287585478718,0.687094382431816,0.62948583104193,0.0
6.0,45,0.584746408350951,0.676888900735037,0.798530084535887,0.838807655593911,0.938538096930131,1.032232232656133,1.136163922951802,1.274131102425104,1.397831127511667,1.608751151797941,1.828260508169485,2.074704227356688,2.346127056035882,2.740588887262484,3.131048292279276,4.002700034039789,4.57758304480554,6.602449940792902,6.211111121845302,7.747654432038732,6.877813419111244,8.31137989907641,7.250398882829606,8.566276255573673,7.339530054898534,8.64379280558116,7.380466706736292,8.622668817162523,7.279543206608208,8.46578776718095,7.025716431683278,8.120075391160194,6.68902999995854,7.538455096712442,5.95747012523028,6.473130116970206,4.70778953173599,4.073183391384738,3.146908133376905,2.737871288475757,2.315953705220034,2.064483039835598,1.754860113706699,1.60541918774844,1.432598885867322,1.293538967099087,1.148938248298141,1.033186895979597,0.929773752805667,0.829483394541704,0.740490267876386,0.678773639569424,0.641069709694908
5.5,44,0.0,0.717575549323272,0.824251085721606,0.868735194035946,1.008015765727555,1.119308281685763,1.258629663673371,1.403432063380076,1.597746764498315,1.795264166109067,2.067928694278154,2.339406833718547,2.749041499178443,3.199302258744368,4.208604107447985,5.356694843386798,8.63844206403706,11.920189284687321,12.780304301852812,13.640419319018301,14.021535603997245,14.40265188897619,14.506715820938432,14.610779752900674,14.665307693356125,14.719835633811575,14.694696619136986,14.669557604462396,14.566253228512423,14.46294885256245,14.28648316114434,14.110017469726227,13.675383288334626,13.240749106943024,12.364412461658315,11.488075816373602,8.456105624901102,5.4241354334286,4.237639047210841,3.192488721421759,2.74956704372399,2.372131910002556,2.052826454168585,1.801628239244592,1.60919420075596,1.423831110184048,1.268258130993151,1.097380906412375,1.006696038191336,0.895381972006044,0.808906286530165,0.704048749664472,0.0
5.0,43,0.713187022625547,0.79818291597829,0.91216351499132,0.982939572405024,1.10548149025838,1.227548965794089,1.375614386675844,1.571943029226756,1.794459700992449,2.027941744231071,2.308783269115517,2.680654966810345,3.111329848214976,3.957470462427282,5.147371035381498,8.365848305087132,41.74243196957162,59.17705012257116,76.61166827557068,77.49422547373563,78.37678267190054,78.7913393633082,79.20589605471586,79.0764931884381,78.94709032216032,78.9877141821076,79.02833804205488,79.09544042671878,79.1625428113827,78.53506083845292,77.90757886552316,77.77323772160308,77.63889657768296,76.7769467453659,75.91499691304887,62.2970077075625,48.67901850207614,8.74272736184977,5.187023900616102,3.9901233064419,3.117693838251609,2.697090939786026,2.282685553720494,2.021874079243272,1.778718567727876,1.584092261988786,1.402882259078043,1.232640310738844,1.104247521541257,0.987943867105135,0.895704156573759,0.791272524602732,0.724362648247401
4.5,42,0.0,0.84980557697302,0.957210665788821,1.045378090334447,1.174734585051086,1.309791704556369,1.48799334788033,1.714265965858653,1.936118221283938,2.21325984070725,2.549886083813503,2.96309991619234,3.553221869475492,4.371878707368287,6.817895861500866,11.375001766787468,45.33867748620266,82.99263481796254,84.32248993034032,88.21032908905237,88.91282600055288,89.61532291205341,89.91292932131236,90.2105357305713,90.27332969224209,90.33612365391284,90.38023188932542,90.42434012473797,90.21280601075799,90.00127189677802,89.8463251853513,89.6913784739246,89.11016174715526,88.52894502038588,84.5334800969556,83.80492019990415,51.54871945338212,12.061319290270943,7.10073149153635,4.463286765478131,3.606486263573041,3.015852457169445,2.565166353157427,2.224463956280126,1.953951908053526,1.730937110965176,1.506904481876932,1.326050555923703,1.18400913554459,1.056441818299478,0.950800134926782,0.840974543925298,0.0
4.0,41,0.770498016115382,0.892741032930123,1.021495480856495,1.120591020929953,1.238287055055148,1.388916605629926,1.552301334430455,1.787914810128188,2.022487377577401,2.361521513946493,2.714401309238905,3.202687240749087,3.766579006126365,4.897911150999718,6.37733193646621,11.921235601692462,48.9349230028337,84.21990230047172,89.47532753877579,90.20740255442992,91.78226329792663,91.83714041433655,92.85296351919,92.35295344920286,92.84763648826168,92.62015401438855,93.27529594470916,92.53076062381788,92.82771363311176,92.25009967414815,92.70817422150174,92.00948088939616,92.29484839951328,90.57445363131374,89.88505825448354,85.18066097863966,54.4184204046881,12.8047043715214,6.691296009780222,5.029853614805968,3.829111993392981,3.246359038162966,2.737663445459644,2.399202524436572,2.081687997240925,1.819137859847529,1.567748001540808,1.400343564165267,1.24929664641392,1.123229969542865,1.010080020908594,0.899525321087492,0.804765212677338
3.5,40,0.0,0.929165057775596,1.052440171502026,1.17720345747372,1.298626872750798,1.455286328477731,1.644666663642727,1.862604562646242,2.136842353371901,2.495937528262415,2.882899495450406,3.366668731438736,4.088549770967026,5.07585495403801,7.7487958128096,12.467469436597458,49.25549171868438,85.4471697829809,89.24805227098653,91.36169029196488,92.36023599208744,93.0980119281761,93.4635123520895,93.50067805878848,93.68027082527097,94.0215599706704,93.7607509658586,93.59569279271265,93.55843939681922,93.46323894520106,93.37621394244114,93.34352246264503,92.64139337396492,91.5889628508722,89.81978191746556,86.55640175737518,55.24473026420804,13.548089452771857,8.154280873629304,5.13571969057254,4.124761643809401,3.402808256629793,2.919473779201691,2.552994698765591,2.193803863391996,1.896178329643208,1.661899405813072,1.458279052782639,1.301669748270019,1.17710139254947,1.041838966504825,0.942281506838738,0.0
3.0,39,0.835894876346974,0.952700589853886,1.081896689902295,1.199542161562909,1.323730649996592,1.506066304389752,1.70847442901648,1.933255618138941,2.166339945001549,2.5679054275463,2.954590412861567,3.520195011382033,4.145096392264995,5.428409693492728,7.074526924136716,12.919842988520427,49.57606043453504,85.85236395094918,90.70802147022457,91.93902104606966,93.19897845028215,93.56328025823616,94.4023959022034,94.08757421831712,94.35120878336323,94.0678278225401,94.15045515534212,94.00552202254234,94.34711221625136,93.93032626443357,93.98992014041674,93.60055493508347,93.33823978282916,92.19330817548084,91.24870480713132,86.97301889431078,56.07104012372798,13.788285895671692,7.242018341392596,5.487704193049266,4.131406634642289,3.543323318879643,2.984428715951736,2.603293177052752,2.24435442791826,1.972221366029162,1.725392239285633,1.510537846130812,1.322001901334048,1.196967872414972,1.037892945722497,0.951436397479217,0.879335770104427
2.5,38,0.0,0.96384573539068,1.089886235766975,1.215337848879029,1.369962242331928,1.536773810068205,1.757203288055326,1.995603535891492,2.292246570174801,2.654753824059667,3.0841889145306,3.614424508962835,4.381366893505787,5.418160503531196,8.309711440590805,13.372216540443397,50.30938995871894,86.2575581189175,90.29116777905124,92.48739397180707,93.17216768716509,93.55373475228298,94.09342950435554,94.09601412891332,94.18149252004643,93.7480873807846,94.10302832975586,93.92882792586325,94.03845792709458,93.92103375586522,93.98701989170898,93.73053735444292,93.33386940839029,92.59732526109062,90.64195826449912,87.38963603124638,56.48331943581574,14.028482338571523,8.59411601446311,5.441672105589642,4.407874726467549,3.654649668294752,3.091720009223949,2.631394865575419,2.31851839264023,2.022960467269546,1.773278589012845,1.536478191120926,1.375329017037832,1.250875250053874,1.087457472352154,0.946235367251208,0.0
2.0,37,0.876322341322597,0.980804665504007,1.098464668895898,1.250184445941469,1.404006660383887,1.579495628747245,1.787961377245128,2.052513895318951,2.352288975746496,2.719151453337972,3.112986912238331,3.708314412236559,4.347786169264121,5.68864999017952,7.373941794251904,13.373172621421384,51.04271948290282,86.48583058747664,91.71169755525588,92.51575369780002,93.44856357428807,93.8012827916806,94.3215732340225,94.20793582789543,94.53065978712458,94.13982580248548,94.58474285703348,94.04491230957807,93.95685781039855,94.0022233975018,94.30658831611107,93.82686237160875,93.6693752351984,92.5465743243282,91.33216695852816,87.3024432792766,56.8955987479035,13.994517405622037,7.664291272298678,5.783843464313336,4.403770497343512,3.730078899549799,3.096406787073888,2.711274894374695,2.375363809797695,2.079595775088892,1.808283458375275,1.591465101100128,1.391960725642481,1.255763787122668,1.114826326381039,0.989054536813218,0.884067880931905
1.5,36,0.0,0.984585916406853,1.124108543765628,1.282928605607063,1.428004614558155,1.589240667291758,1.823823755397996,2.074201692392687,2.396906546598531,2.756576101307396,3.21018908990489,3.758060058480948,4.536857333443682,5.614711493670858,8.485508507160212,13.374128702399371,51.30697536096432,86.71410305603582,90.53965779338594,92.41535968984913,93.32625766575639,93.88125960612884,94.01774872156614,93.88349616152122,94.0443537339061,93.69581318499928,93.90768635519558,93.70922064501703,93.92755618387395,93.82441370763235,93.86151973875155,93.60094858068273,93.32763357768123,92.58742984249562,90.60173613154375,87.21525052730678,56.41646363715384,13.960552472672552,8.73101700243224,5.625639982021514,4.561406434325014,3.765488645487045,3.201369560404416,2.741934115051776,2.411448288091714,2.111775364913053,1.851457387352749,1.629138029261832,1.430845275212168,1.26539284641328,1.134223452242866,1.01108857268872,0.0
1.0,35,0.893534704259023,1.003685186457199,1.130454984152697,1.278220518866225,1.435842524949912,1.626603760745627,1.84389128466241,2.106531752551465,2.404559416947544,2.797264639256014,3.213133287592886,3.807738421324516,4.426871612358799,5.827198589019202,7.579252038318722,13.576816242348876,51.57123123902582,86.72917975736452,91.31747087240296,92.46409263789432,93.5598477927595,93.77163403128962,93.98466588459203,93.89748077139836,94.06744580197932,93.7344700525091,93.6409687337326,93.72295249992924,94.21973257244792,93.72867803751438,93.71412835058015,93.57165177668432,93.4527806523481,92.52257719210255,91.27209719784442,87.25937073474252,55.93732852640418,14.119172455382227,7.673584282736212,5.884541485631482,4.450726612447985,3.813041506044584,3.201648694004953,2.791799782571569,2.416719862604333,2.130873609948394,1.856632696860838,1.645016988252354,1.436889499531079,1.286658076128775,1.145586063488426,1.020451268580206,0.908457667021814
0.5,34,0.0,1.006165141010225,1.131754424706524,1.26365596075523,1.442882679336074,1.637440566078428,1.850425895281264,2.103474616203218,2.434185470649925,2.814789751176228,3.265049990563705,3.832888726865432,4.62496976058529,5.687959211728432,8.67045091514368,13.779503782298383,52.50094801035168,86.7442564586932,90.59446389299238,92.56369219656565,93.33140238460643,93.66076284167814,93.79494297515743,93.65431523750092,93.81547368548638,93.53365248932523,93.58355201461097,93.32188804851943,93.68434497581669,93.15643751939714,93.4881874843501,93.51874952312627,93.3719759237299,92.77800107572207,90.71287940523416,87.30349094217826,55.93318159686692,14.277792438091899,8.865603256239767,5.78821506532022,4.650834122340774,3.834302072238352,3.243564563834301,2.806896458625212,2.458773207537348,2.138366515415355,1.8800365551957,1.657407727355669,1.466830741678949,1.298763895082314,1.151937541556953,1.016672771121866,0.0
0.0,33,0.885162032599918,1.002631473148508,1.126741612907944,1.278830428145117,1.434591665560726,1.635058588008669,1.816897114180998,2.103406715027878,2.413918098272711,2.809391434497747,3.199388196620278,3.852738550211052,4.552159491388498,5.874783845307262,7.63508862822918,13.648934135671594,53.43066478167756,86.87960648853245,91.75243604430769,92.60012313659728,93.54130670742244,93.56725602903467,93.8800279368586,93.74072804272141,94.00648121314003,93.71741247117971,93.83769878686674,93.7424074941518,94.03932176290228,93.53377726389884,93.56343454429678,93.5907348914134,93.73837244372316,92.64223805239617,91.4979284051919,87.18309947048434,55.92903466732968,14.158586946284965,7.72282123881074,5.94934968177686,4.53009273935654,3.83920199507478,3.131411030468684,2.811091446096574,2.473109993504492,2.154396230855563,1.867739281150939,1.657221580223307,1.474261844746732,1.301316103289733,1.146727436535204,1.023248379280016,0.911227704549896
